rank,content_id,decline_score,action,reason_code,impressions,clicks,avg_position
11663,content_f3bcaa342a4b5bc0,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11664,content_6c84801ce769e65c,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11665,content_095b3125872b05a0,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11666,content_c7a2b8d7294cb463,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11667,content_4e197e91cc4c7b8f,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11668,content_69b9b1db1d91b5bc,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11669,content_88adffe0b5d523ab,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11670,content_f0c4c2dc5252c5b0,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11671,content_887ef0552617f72c,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11672,content_fadb9a9318b65c86,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11673,content_a2e7cb7183ebeecf,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11674,content_15035902b626b1f9,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11675,content_3ce966ff8f5d06eb,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11676,content_a1220c37b84c058f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11677,content_4e36d6599156629f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11678,content_ca9da1c6bb3be14e,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11679,content_f0ad491eddce6124,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11680,content_f0a9bc400c177798,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11681,content_89bf6e84a006eaf3,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11682,content_1d38a4e3a6a0b1a5,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11683,content_a0ab0ce3ec250a2b,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11684,content_15ae2daac268ee2c,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11685,content_a02da13545f06808,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11686,content_edda9f4470420ac4,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11687,content_16154b2f7b6a889c,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11688,content_f9bb23b63d984dcc,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11689,content_8a9c17ac3fdfb5e3,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11690,content_6708b00b452d8eb7,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11691,content_1cbefc9453303dca,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11692,content_8a5e0b29778b8e81,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11693,content_9e9cd393209693e4,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11694,content_9dc31600b3e45c10,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11695,content_9bcaa83c04eb2a21,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11696,content_4e9c5298ceb64474,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11697,content_4e60a7e3ae61530f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11698,content_988ac56002b23b4a,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11699,content_8add8cd7302b69e7,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11700,content_3f0673b17608cc3c,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11701,content_277e39ab431d6100,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11702,content_67b3c9ce3cac0ebb,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11703,content_56a4c00a37fb339e,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11704,content_567aaaf3a1edd06a,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11705,content_ce265ddc23a9637c,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11706,content_3586d52b2a35c79b,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11707,content_4998b256e8b89ada,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11708,content_4995400a00ddf0db,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11709,content_89e7fc052f896254,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11710,content_5622bc6101a8844e,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11711,content_696e873c4a256b8f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11712,content_68c25ee817263eea,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11713,content_68a4ca77e819a9fe,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11714,content_cda87edd6f3fdf22,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11715,content_cd3f5a60011de7a9,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11716,content_073ed09621daa9bb,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11717,content_49034e0b6b697ae5,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11718,content_30829b1d4b36d906,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11719,content_48d84b254905f84c,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11720,content_5629105f2918833c,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11721,content_911b031fc2340811,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11722,content_1acfaaf21a8058f0,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11723,content_3df870dd82736952,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11724,content_1957aa3a0b8ef3ca,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11725,content_196157fe324ae591,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11726,content_950f40c269d7f40b,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11727,content_503b4edae3a51bef,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11728,content_90aeb3a48395c195,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11729,content_923a3d2a82e71696,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11730,content_18330481647981ee,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11731,content_fb6224b758108cbb,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11732,content_5bdf5b0f9934fd2c,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11733,content_5bd7b31071da2e83,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11734,content_5998a22ab3c9d2ed,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11735,content_4380f5f84e77aeed,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11736,content_e0885ce1e2145c64,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11737,content_e1ce080087d1d6c9,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11738,content_36fa4ce5f1465ba3,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11739,content_dfbd4a0123ae2f71,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11740,content_dff93755f62f0dfa,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11741,content_5f3227c48058ef22,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11742,content_5f2c8b846e7900bd,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11743,content_5baded944e6cecca,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11744,content_5b7883e5a6f1198c,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11745,content_2b0cb9d870cbf4b0,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11746,content_5d7cc442bc4d95f5,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11747,content_47552518620148ad,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11748,content_f817947b9997a56f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11749,content_30ffe5d08896f741,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11750,content_915fe4f84445f53f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11751,content_df933b39898e3b11,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11752,content_dfa0ee6974618f80,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11753,content_df791d6625cb23c5,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11754,content_5d4abb9b1a59cc67,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11755,content_5ceaf40e888f4f68,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11756,content_5cab9310905b0b15,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11757,content_f9f5ec87e9b0c4a1,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11758,content_de5e1c6ad0892cfa,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11759,content_dffd4fb1fed11ef4,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11760,content_918a9c2170b251fe,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11761,content_30fdbf3060d2cfd3,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11762,content_e251a216f711c631,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11763,content_e63a8b95349310c3,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11764,content_e3fbf31b866be55a,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11765,content_464a58519b2c445c,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11766,content_e5d1a81bf569f3a8,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11767,content_470dd4d22203b991,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11768,content_4570c8a8524b240f,0.15632222679481778,KEEP,NO_ISSUE,1,1,0.0
11769,content_e40392646f20ce68,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11770,content_e3cc5a2d8576bbd1,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11771,content_e6b4a4f24785f72d,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11772,content_008c26d9c1799047,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11773,content_006bb3e58ded4b20,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11774,content_57d1a2d2d014d1f1,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11775,content_92e31f1cb62fef9d,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11776,content_1a49c2acef48f05f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11777,content_338bb666415925a4,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11778,content_ef501ca614c70e36,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11779,content_e560a482beaec195,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11780,content_365900444129802d,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11781,content_e5042e5b45b43a7b,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11782,content_e15e25faf9b5fdb9,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11783,content_e693cdd4dec2d3a9,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11784,content_5aedc06045a5e7ba,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11785,content_5abba1d164656310,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11786,content_f5afad6e7cea69fb,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11787,content_5a25e575fb33c250,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11788,content_e6e102ee47b2c0c2,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11789,content_e6a15fcf5ef66aa0,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11790,content_e026729e76556e9c,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11791,content_e34dbdbe13beddac,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11792,content_e5ac6609be7c5b8b,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11793,content_e5dead92c2afe380,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11794,content_581c5bad29f916be,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11795,content_3645565b98681957,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11796,content_2c306d80e8521f82,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11797,content_fb352195039d88b3,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11798,content_f5def04035f499bf,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11799,content_437d2f255b27b503,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11800,content_58da282414106c48,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11801,content_e35ce992d1f54df1,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11802,content_365f96e76a5a4a83,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11803,content_42e65ce7d7fe28cc,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11804,content_42e3d3ebefd9ae2f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11805,content_607f163f6d10c427,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11806,content_1bf11d1354e23461,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11807,content_8e66974f9b661b38,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11808,content_fcef47caaf50a961,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11809,content_8e328d1c103d9e52,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11810,content_1bbdc079855137cf,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11811,content_1bbbc09a1c6cec85,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11812,content_5d74c29a57c5b810,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11813,content_95f9097262b14806,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11814,content_9751b29748613ff7,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11815,content_18ba058d3ba6b49a,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11816,content_f52d54abfe581d67,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11817,content_604176d5e53c8768,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11818,content_d979074a0f262b20,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11819,content_5e5f486158fbe976,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11820,content_5e55833437dd403b,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11821,content_371e2c23cf55eef5,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11822,content_97c0a6e288d58544,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11823,content_092547d5003fa52d,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11824,content_8d2835f13cd99456,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11825,content_8d45aab209ac467e,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11826,content_8d451f97e6c60c7c,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11827,content_618b64157151c2f7,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11828,content_dada11ed20e9a3ec,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11829,content_03ae996303bb3168,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11830,content_e7448f4bb282aab2,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11831,content_d86a0e4e33d45135,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11832,content_d8e68e5b777799db,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11833,content_d97c39d455c59c23,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11834,content_d9704ad7ef66e6ad,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11835,content_5702b28055a83759,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11836,content_56a881f64301809c,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11837,content_627c4ece126e967d,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11838,content_2907eacb62197c25,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11839,content_42e130308ad837a4,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11840,content_295c186ae782d105,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11841,content_e7950fb7e7aa53e2,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11842,content_d926943e8f889faf,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11843,content_d864d62849d4360a,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11844,content_1b6877d6462e5394,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11845,content_8eefb60eece11b38,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11846,content_2e611896fe760786,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11847,content_f70e055e67c3eb0b,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11848,content_96ca34da0952a508,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11849,content_9637dbc8d6458458,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11850,content_deacb7bf818626ed,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11851,content_de763800d8534cc5,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11852,content_de666b0c40e19e23,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11853,content_03117625c72d0f1a,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11854,content_1b842da4bf3fa036,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11855,content_efce692d3955db65,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11856,content_efc618d0b403ae33,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11857,content_904596a066d489e7,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11858,content_90209ffb9d030a70,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11859,content_47b0a37717cd543e,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11860,content_477a2a6a052ec5fc,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11861,content_fb7a0f5067e0d90d,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11862,content_431aaf13854713ca,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11863,content_5ddae5b80fb0af0a,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11864,content_1b7b4e6cde428e00,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11865,content_e6f234b2c606d16d,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11866,content_de2c85340fe04e27,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11867,content_f88b52f6c1b77cc9,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11868,content_5fb3505159eb03fd,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11869,content_29cf025e02e30ccf,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11870,content_f51007050d2170ff,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11871,content_60f475d9b7856947,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11872,content_ff89f3bcbaac088f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11873,content_dbd007faf13d973d,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11874,content_8f543fd8bd53b5c7,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11875,content_db5bdbd2af51e3d9,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11876,content_43036ec9e61c00d7,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11877,content_5f03c8f019192347,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11878,content_dd8551b568034d72,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11879,content_e704422c186e78f4,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11880,content_18b32283d5f575ca,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11881,content_8dca765ee283ad2f,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11882,content_8dbb17aac12a63c3,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11883,content_8f6c699a5a77ae0b,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11884,content_8f910e285878ebcb,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11885,content_db9d0461837ac828,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11886,content_acca02798012fd84,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11887,content_806f0112949a2f9c,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11888,content_8039ddc1f2c04046,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11889,content_8059c9c2175ef493,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11890,content_2069fe762c8c31ee,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11891,content_abbc746060e01921,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11892,content_ab9f15c805129331,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11893,content_ab969b43d94f1be8,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11894,content_4d909ee18111994e,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11895,content_49d7a558b03641fc,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11896,content_7939792466d7da90,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11897,content_792ac5853f1da19b,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11898,content_78de668c0f317f11,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11899,content_b8731b95a256b858,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11900,content_7809d4f28d86d8eb,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11901,content_1fcce0abf59f7b49,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11902,content_1f4346944ef6159e,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11903,content_3bf08b81d753f9da,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11904,content_ab04866abf0fd752,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11905,content_81015142c24ae308,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11906,content_4cad57139b904a65,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11907,content_11a924c61b22fcc4,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11908,content_78a7a76a73d1134e,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11909,content_78cecbffbda891df,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11910,content_fc469290244f5a2a,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11911,content_7a8601ea56dc9bc5,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11912,content_7a8359cf789c7624,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11913,content_4c4bf04c42d43f45,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11914,content_2f9332e963472d95,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11915,content_347d66daa81cd131,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11916,content_b519259a6a469469,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11917,content_b52df4c7219d2fd2,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11918,content_b4e5df2abb4348a4,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11919,content_79fe00d8415cc2de,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11920,content_22838113078594b8,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11921,content_0f6bfdc0ab0918ac,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11922,content_4cb4a7d5b7e1cfb5,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11923,content_4c54a29f07bbe987,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11924,content_eb60b25cd8c88144,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11925,content_b587e67d6cacea54,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11926,content_4c34ffe9a4459405,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11927,content_3a7bb56c673ecfb6,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11928,content_b70b2bd4a07d7126,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11929,content_0e8bb222fd30abf8,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11930,content_8340c90fc8a17cd3,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11931,content_833131cfa8c350b0,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11932,content_82a1ff017d4cd961,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11933,content_829e60d06eefc6e9,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11934,content_82ab11f2af4b9a5d,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11935,content_1296e13db098e4b8,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11936,content_122eb9cdfab72e1c,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11937,content_b8b5779184370356,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11938,content_ba708ff235188bc3,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
11939,content_74e6cf0549b75b3f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11940,content_7504cb684cc3a325,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11941,content_7607f561c9f9f6ff,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11942,content_f2c65709ea0a5b82,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11943,content_75f7800db4186f5f,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11944,content_75a65c6db53bc7f8,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11945,content_76c4ea39945848a7,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11946,content_a825b1e935792dce,0.15632222679481778,KEEP,NO_ISSUE,4,0,0.0
11947,content_ac2be69c354a6213,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11948,content_ac0e37cf44616a40,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11949,content_827c73beb65c9524,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11950,content_7781b8a776247bfb,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11951,content_0eb8f8edf57bf622,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11952,content_3abd0045f6609efe,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11953,content_b65d19b4bda24ce1,0.15632222679481778,KEEP,NO_ISSUE,1,0,0.0
11954,content_0ec99e52e3401ab0,0.15632222679481778,KEEP,NO_ISSUE,2,0,0.0
11955,content_0f26df3f0acfc9fd,0.15632222679481778,KEEP,NO_ISSUE,3,0,0.0
